id,question,expected_route,gold_source,gold_keywords,gold_chunk_index,strict_gold_available,latency_ms,returned_hits,error,strict_rr,source_hit@1,max_keyword_coverage@1,strict_hit@1,source_hit@3,max_keyword_coverage@3,strict_hit@3,source_hit@5,max_keyword_coverage@5,strict_hit@5,rank1_filename,rank1_chunk_index,rank1_score,rank1_source_match,rank1_keyword_coverage,rank1_content_preview,rank2_filename,rank2_chunk_index,rank2_score,rank2_source_match,rank2_keyword_coverage,rank2_content_preview,rank3_filename,rank3_chunk_index,rank3_score,rank3_source_match,rank3_keyword_coverage,rank3_content_preview,rank4_filename,rank4_chunk_index,rank4_score,rank4_source_match,rank4_keyword_coverage,rank4_content_preview,rank5_filename,rank5_chunk_index,rank5_score,rank5_source_match,rank5_keyword_coverage,rank5_content_preview
32,backend 和 frontend 目录分别承担什么职责？,vector,agentic_rag_knowledge_base.txt,backend|FastAPI 后端|frontend|Vue 3 前端,15,True,66.36,5,,1.0,True,1.0,True,True,1.0,True,True,1.0,True,agentic_rag_knowledge_base.txt,15,0.32718399203416115,True,1.0,录包含 backend、frontend、docker-compose.yml 和 LICENSE。backend 是 FastAPI 后端，其中 app/api 负责接口路由，app/services 负责 RAG、知识图谱和 Agent 核心业务逻辑，app/utils 负责文档解析和切块。frontend 是 Vue 3 前端，其中 src/components 包含对话窗口、侧边栏和图谱可视化等组件，src/stores 用于 ,agentic_rag_knowledge_base.txt,4,0.11102506717913774,True,0.0,e + chunk_index 对结果去重。这两层机制分别解决“入库重复”和“检索结果重复”的问题。---  ## 6.基础 RAG 问答流程  项目第一阶段实现的是基础 RAG：文档解析、文本切块、向量化、向量检索和带引用回答。用户提交问题后，系统会根据问题检索相关知识库片段。检索结果作为上下文证据提供给大语言模型，大语言模型基于这些证据组织最终回答。回答需要尽可能保持与检索证据一致，并提供来源信息。RAG 的价值在于让回答不仅依赖模,agentic_rag_knowledge_base.txt,12,0.10832310655788246,True,0.5,ry Rewrite、Context Judge 和检索服务都位于后端逻辑中。---  ## 22.SQLite  项目使用 SQLite 保存会话相关数据。SQLite 与 Chroma 和 Neo4j 承担不同职责。Chroma 负责向量知识库，Neo4j 负责实体关系图谱，SQLite 用于会话存储。---  ## 23.LLM  项目使用 DeepSeek API，并通过 OpenAI 兼容接口调用。LLM 用于回答生成，也用于,agentic_rag_knowledge_base.txt,11,0.10538772173572342,True,0.0,E 提供流式响应。SSE 让前端可以逐步接收回答内容和流程状态，而不是等待整个回答完成后一次性返回。当前前端还可以展示 Router、Vector/Graph Retrieval、Context Judge、Query Rewrite 和回答生成等流程信息，使用户能够看到一次问题处理经过了哪些步骤。---  ## 20.前端技术栈  前端使用 Vue 3、Vite、Pinia 和 ECharts。Vue 3 负责界面组件，Vite 负责,agentic_rag_knowledge_base.txt,0,0.03782355125137382,True,0.0,# Agentic RAG Platform 检索评测知识库  > 用途：用于本项目的向量检索（Vector Retrieval）与后续 RAG 评测。> 原则：只记录 README 与当前项目已经实现、已经验证的功能；未提供的信息明确标记为“未提供”，不编造生产数据、用户规模、收入、云厂商、GPU 型号等事实。---  ## 1.项目定位  Agentic RAG Platform 是一个融合 RAG 检索、知识图谱和 Agent 工
33,README 明确列出的 Agent 工具能力有哪些？,vector,agentic_rag_knowledge_base.txt,检索知识库|联网搜索|生成可下载的报告文件,16,True,73.292,5,,1.0,True,1.0,True,True,1.0,True,True,1.0,True,agentic_rag_knowledge_base.txt,16,0.46523497313912765,True,1.0,---  ## 30.Agent 工具调用  Agent 模式允许模型根据任务判断是否需要调用工具。README 明确提到的 Agent 能力包括：检索知识库、联网搜索以及生成可下载的报告文件。Agent 工具调用与普通 RAG 的区别是，普通 RAG 主要围绕知识库证据回答，而 Agent 模式可以根据任务决定是否执行额外动作。---  ## 31.联网搜索  README 表明 Agent 模式支持联网搜索。SERPER_API_K,agentic_rag_knowledge_base.txt,15,0.26981732683361825,True,0.3333,录包含 backend、frontend、docker-compose.yml 和 LICENSE。backend 是 FastAPI 后端，其中 app/api 负责接口路由，app/services 负责 RAG、知识图谱和 Agent 核心业务逻辑，app/utils 负责文档解析和切块。frontend 是 Vue 3 前端，其中 src/components 包含对话窗口、侧边栏和图谱可视化等组件，src/stores 用于 ,agentic_rag_knowledge_base.txt,0,0.2585090383788552,True,0.0,# Agentic RAG Platform 检索评测知识库  > 用途：用于本项目的向量检索（Vector Retrieval）与后续 RAG 评测。> 原则：只记录 README 与当前项目已经实现、已经验证的功能；未提供的信息明确标记为“未提供”，不编造生产数据、用户规模、收入、云厂商、GPU 型号等事实。---  ## 1.项目定位  Agentic RAG Platform 是一个融合 RAG 检索、知识图谱和 Agent 工,agentic_rag_knowledge_base.txt,6,0.16182643899065274,True,0.0,Parser 用于识别用户真正想使用哪种证据，而不是只看问题中是否出现“文档”“图谱”等单个关键词。例如，“只根据 README 回答”应该路由到 VECTOR；“只沿 Neo4j 关系查”应该路由到 GRAPH；“先查 README，再沿 Neo4j 验证”则应该路由到 HYBRID。双证据表达还包括“文档内容与关系路径两个角度”“文字证据负责说明功能，图谱证据负责说明上下游”“别只看文档，也别只看图谱，两边都用”等自然语言形式。--,agentic_rag_knowledge_base.txt,12,0.15483130788309973,True,0.0,ry Rewrite、Context Judge 和检索服务都位于后端逻辑中。---  ## 22.SQLite  项目使用 SQLite 保存会话相关数据。SQLite 与 Chroma 和 Neo4j 承担不同职责。Chroma 负责向量知识库，Neo4j 负责实体关系图谱，SQLite 用于会话存储。---  ## 23.LLM  项目使用 DeepSeek API，并通过 OpenAI 兼容接口调用。LLM 用于回答生成，也用于
34,SERPER_API_KEY 在这个项目里是什么性质的配置？,vector,agentic_rag_knowledge_base.txt,SERPER_API_KEY|可选环境变量|联网搜索,16,True,78.319,5,,0.0,True,0.0,False,True,0.3333333333333333,False,True,0.3333333333333333,False,agentic_rag_knowledge_base.txt,12,0.22255204152124652,True,0.0,ry Rewrite、Context Judge 和检索服务都位于后端逻辑中。---  ## 22.SQLite  项目使用 SQLite 保存会话相关数据。SQLite 与 Chroma 和 Neo4j 承担不同职责。Chroma 负责向量知识库，Neo4j 负责实体关系图谱，SQLite 用于会话存储。---  ## 23.LLM  项目使用 DeepSeek API，并通过 OpenAI 兼容接口调用。LLM 用于回答生成，也用于,agentic_rag_knowledge_base.txt,13,0.18577285336392246,True,0.3333,ackend 和 neo4j。前端和后端分别有自己的 Dockerfile，前端还提供 nginx.conf 作为生产环境反向代理配置。Docker Compose 的目标是降低本地部署成本，使前端、后端和 Neo4j 可以以统一方式启动。---  ## 25.Docker 启动流程  推荐部署方式是先安装 Docker Desktop，然后克隆项目仓库。进入 agentic-rag-platform 目录后，需要复制 .env.exa,agentic_rag_knowledge_base.txt,11,0.18020877169127436,True,0.0,E 提供流式响应。SSE 让前端可以逐步接收回答内容和流程状态，而不是等待整个回答完成后一次性返回。当前前端还可以展示 Router、Vector/Graph Retrieval、Context Judge、Query Rewrite 和回答生成等流程信息，使用户能够看到一次问题处理经过了哪些步骤。---  ## 20.前端技术栈  前端使用 Vue 3、Vite、Pinia 和 ECharts。Vue 3 负责界面组件，Vite 负责,agentic_rag_knowledge_base.txt,0,0.17689881315438227,True,0.0,# Agentic RAG Platform 检索评测知识库  > 用途：用于本项目的向量检索（Vector Retrieval）与后续 RAG 评测。> 原则：只记录 README 与当前项目已经实现、已经验证的功能；未提供的信息明确标记为“未提供”，不编造生产数据、用户规模、收入、云厂商、GPU 型号等事实。---  ## 1.项目定位  Agentic RAG Platform 是一个融合 RAG 检索、知识图谱和 Agent 工,agentic_rag_knowledge_base.txt,15,0.13667495219691728,True,0.3333,录包含 backend、frontend、docker-compose.yml 和 LICENSE。backend 是 FastAPI 后端，其中 app/api 负责接口路由，app/services 负责 RAG、知识图谱和 Agent 核心业务逻辑，app/utils 负责文档解析和切块。frontend 是 Vue 3 前端，其中 src/components 包含对话窗口、侧边栏和图谱可视化等组件，src/stores 用于 
35,Vector Retrieval 评测里的 Hit@K 表示什么？,vector,agentic_rag_knowledge_base.txt,Hit@K|Gold Chunk|前 K 个结果,17,True,76.832,5,,1.0,True,1.0,True,True,1.0,True,True,1.0,True,agentic_rag_knowledge_base.txt,17,0.43634012318078197,True,1.0,答评测可以检查最终答案是否忠实于检索到的片段，以及引用来源是否与实际证据一致。---  ## 33.Retrieval Evaluation  Vector Retrieval 的核心评测指标可以包括 Hit@1、Hit@3、Hit@5 和 MRR。Hit@K 判断正确的 Gold Chunk 是否出现在前 K 个结果中。MRR 根据第一个正确结果的位置计算倒数排名，再对所有问题取平均。为了让这些指标有意义，知识库必须包含多个真实 ch,agentic_rag_knowledge_base.txt,18,0.17818696739853157,True,0.3333,判断关系类型是否命中；Triple Hit Rate 判断主体、关系、客体组成的完整三元组是否正确。对于图谱问题，Triple Hit Rate 比只检查文本相似度更能反映真正的结构化检索能力。---  ## 35.Query Rewrite Evaluation  Query Rewrite 可以通过“改写前检索”和“改写后检索”的差异评估。例如，可以比较原始查询的 Hit@3 与 rewritten query 的 Hit@3，并计,agentic_rag_knowledge_base.txt,6,0.07875180954119909,True,0.0,Parser 用于识别用户真正想使用哪种证据，而不是只看问题中是否出现“文档”“图谱”等单个关键词。例如，“只根据 README 回答”应该路由到 VECTOR；“只沿 Neo4j 关系查”应该路由到 GRAPH；“先查 README，再沿 Neo4j 验证”则应该路由到 HYBRID。双证据表达还包括“文档内容与关系路径两个角度”“文字证据负责说明功能，图谱证据负责说明上下游”“别只看文档，也别只看图谱，两边都用”等自然语言形式。--,agentic_rag_knowledge_base.txt,20,0.07800525903992972,True,0.3333,n Set。新的独立泛化成绩必须在模型或规则冻结后，用从未参与调参的新 Holdout 只测试一次。同样的原则也适用于 Retrieval Evaluation：Gold Chunk 应该先标注，再运行正式检索评测，避免用模型自己的检索结果反向定义正确答案。---  ## 39.项目状态  README 标记当前项目状态为 All Phases Complete。项目已经完成基础 RAG、Vue 前端、知识图谱融合、Agent 工具调用,agentic_rag_knowledge_base.txt,0,0.06283503210215302,True,0.0,# Agentic RAG Platform 检索评测知识库  > 用途：用于本项目的向量检索（Vector Retrieval）与后续 RAG 评测。> 原则：只记录 README 与当前项目已经实现、已经验证的功能；未提供的信息明确标记为“未提供”，不编造生产数据、用户规模、收入、云厂商、GPU 型号等事实。---  ## 1.项目定位  Agentic RAG Platform 是一个融合 RAG 检索、知识图谱和 Agent 工
36,MRR 是如何根据检索排名计算的？,vector,agentic_rag_knowledge_base.txt,MRR|第一个正确结果|倒数排名|取平均,17,True,87.582,5,,1.0,True,1.0,True,True,1.0,True,True,1.0,True,agentic_rag_knowledge_base.txt,17,0.2874548055849321,True,1.0,答评测可以检查最终答案是否忠实于检索到的片段，以及引用来源是否与实际证据一致。---  ## 33.Retrieval Evaluation  Vector Retrieval 的核心评测指标可以包括 Hit@1、Hit@3、Hit@5 和 MRR。Hit@K 判断正确的 Gold Chunk 是否出现在前 K 个结果中。MRR 根据第一个正确结果的位置计算倒数排名，再对所有问题取平均。为了让这些指标有意义，知识库必须包含多个真实 ch,agentic_rag_knowledge_base.txt,2,0.12243068638856291,True,0.0,Chunk。当前项目默认切块参数为 chunk_size=500、chunk_overlap=50。也就是说，较长文本会被切成多个长度约 500 的片段，并在相邻片段之间保留一定重叠，减少边界位置的信息丢失。检索时，系统不会直接只取 top_k 个候选，而是先从 Chroma 中获取更多候选，再基于 filename 和 chunk_index 去重，最后保留真正的 Top-K 唯一结果。这样可以避免历史重复数据或重复 chunk 占满,agentic_rag_knowledge_base.txt,18,0.08901336529907944,True,0.0,判断关系类型是否命中；Triple Hit Rate 判断主体、关系、客体组成的完整三元组是否正确。对于图谱问题，Triple Hit Rate 比只检查文本相似度更能反映真正的结构化检索能力。---  ## 35.Query Rewrite Evaluation  Query Rewrite 可以通过“改写前检索”和“改写后检索”的差异评估。例如，可以比较原始查询的 Hit@3 与 rewritten query 的 Hit@3，并计,agentic_rag_knowledge_base.txt,10,0.06078215271045817,True,0.0,路线会提供图谱关系证据；HYBRID 会同时提供文本和图谱信息。最终回答生成需要关注正确性与忠实性。回答不能因为模型“知道一些通用常识”就脱离当前检索证据随意补充项目事实。---  ## 18.Safe Refusal  当知识库中没有足够证据时，系统应该避免编造答案。Safe Refusal 的目标是区分“没有检索到答案”和“答案就是否定”。如果项目文档没有提供某个事实，例如真实营业收入、付费用户数、线上 QPS、生产环境月账单或实际,agentic_rag_knowledge_base.txt,0,0.045203607780181954,True,0.0,# Agentic RAG Platform 检索评测知识库  > 用途：用于本项目的向量检索（Vector Retrieval）与后续 RAG 评测。> 原则：只记录 README 与当前项目已经实现、已经验证的功能；未提供的信息明确标记为“未提供”，不编造生产数据、用户规模、收入、云厂商、GPU 型号等事实。---  ## 1.项目定位  Agentic RAG Platform 是一个融合 RAG 检索、知识图谱和 Agent 工
37,Query Rewrite Evaluation 中的 Rewrite Gain 应该怎样理解？,vector,agentic_rag_knowledge_base.txt,Rewrite Gain|改写前|改写后|Hit@3|Gold Chunk,18,True,112.142,5,,1.0,True,1.0,True,True,1.0,True,True,1.0,True,agentic_rag_knowledge_base.txt,18,0.19027433711929587,True,1.0,判断关系类型是否命中；Triple Hit Rate 判断主体、关系、客体组成的完整三元组是否正确。对于图谱问题，Triple Hit Rate 比只检查文本相似度更能反映真正的结构化检索能力。---  ## 35.Query Rewrite Evaluation  Query Rewrite 可以通过“改写前检索”和“改写后检索”的差异评估。例如，可以比较原始查询的 Hit@3 与 rewritten query 的 Hit@3，并计,agentic_rag_knowledge_base.txt,6,0.16465980433003002,True,0.0,Parser 用于识别用户真正想使用哪种证据，而不是只看问题中是否出现“文档”“图谱”等单个关键词。例如，“只根据 README 回答”应该路由到 VECTOR；“只沿 Neo4j 关系查”应该路由到 GRAPH；“先查 README，再沿 Neo4j 验证”则应该路由到 HYBRID。双证据表达还包括“文档内容与关系路径两个角度”“文字证据负责说明功能，图谱证据负责说明上下游”“别只看文档，也别只看图谱，两边都用”等自然语言形式。--,agentic_rag_knowledge_base.txt,7,0.15287193350673667,True,0.0,date 和 rewritten_query 等状态，用于前端展示和后续评测。---  ## 11.Context Judge  Context Judge 用于判断当前检索到的上下文是否足以回答问题。如果检索证据已经足够，就可以继续进入回答生成；如果证据明显不足，可以触发 Query Rewrite 或进入其他补充流程。Context Judge 的作用是避免“检索到任意片段就直接让模型回答”。Context Judge 与 Quer,agentic_rag_knowledge_base.txt,10,0.050821788938333,True,0.0,路线会提供图谱关系证据；HYBRID 会同时提供文本和图谱信息。最终回答生成需要关注正确性与忠实性。回答不能因为模型“知道一些通用常识”就脱离当前检索证据随意补充项目事实。---  ## 18.Safe Refusal  当知识库中没有足够证据时，系统应该避免编造答案。Safe Refusal 的目标是区分“没有检索到答案”和“答案就是否定”。如果项目文档没有提供某个事实，例如真实营业收入、付费用户数、线上 QPS、生产环境月账单或实际,agentic_rag_knowledge_base.txt,9,-0.0056302920159809755,True,0.0,Graph Retrieval。它适合需要两类证据的问题：文本片段用于解释定义、背景、配置或机制；图谱用于说明实体连接、依赖、上下游或关系路径。HYBRID 并不是“问题复杂就自动使用”。如果用户只是问两个实体之间的关系，即使可以用文字解释，也优先 GRAPH。只有用户明确需要文本证据和图谱证据共同完成回答时，才应该选择 HYBRID。---  ## 16.DIRECT 路线  DIRECT 用于不依赖项目知识库的信息处理任务。典型 D
38,最终 Answer Evaluation 重点关注哪两个指标？,vector,agentic_rag_knowledge_base.txt,Correctness|Faithfulness,18,True,77.679,5,,0.5,True,0.0,False,True,1.0,True,True,1.0,True,agentic_rag_knowledge_base.txt,17,0.20266066696802376,True,0.0,答评测可以检查最终答案是否忠实于检索到的片段，以及引用来源是否与实际证据一致。---  ## 33.Retrieval Evaluation  Vector Retrieval 的核心评测指标可以包括 Hit@1、Hit@3、Hit@5 和 MRR。Hit@K 判断正确的 Gold Chunk 是否出现在前 K 个结果中。MRR 根据第一个正确结果的位置计算倒数排名，再对所有问题取平均。为了让这些指标有意义，知识库必须包含多个真实 ch,agentic_rag_knowledge_base.txt,18,0.16395532778272282,True,1.0,判断关系类型是否命中；Triple Hit Rate 判断主体、关系、客体组成的完整三元组是否正确。对于图谱问题，Triple Hit Rate 比只检查文本相似度更能反映真正的结构化检索能力。---  ## 35.Query Rewrite Evaluation  Query Rewrite 可以通过“改写前检索”和“改写后检索”的差异评估。例如，可以比较原始查询的 Hit@3 与 rewritten query 的 Hit@3，并计,agentic_rag_knowledge_base.txt,4,0.14811687301208776,True,0.0,e + chunk_index 对结果去重。这两层机制分别解决“入库重复”和“检索结果重复”的问题。---  ## 6.基础 RAG 问答流程  项目第一阶段实现的是基础 RAG：文档解析、文本切块、向量化、向量检索和带引用回答。用户提交问题后，系统会根据问题检索相关知识库片段。检索结果作为上下文证据提供给大语言模型，大语言模型基于这些证据组织最终回答。回答需要尽可能保持与检索证据一致，并提供来源信息。RAG 的价值在于让回答不仅依赖模,agentic_rag_knowledge_base.txt,10,0.10516127526054109,True,0.0,路线会提供图谱关系证据；HYBRID 会同时提供文本和图谱信息。最终回答生成需要关注正确性与忠实性。回答不能因为模型“知道一些通用常识”就脱离当前检索证据随意补充项目事实。---  ## 18.Safe Refusal  当知识库中没有足够证据时，系统应该避免编造答案。Safe Refusal 的目标是区分“没有检索到答案”和“答案就是否定”。如果项目文档没有提供某个事实，例如真实营业收入、付费用户数、线上 QPS、生产环境月账单或实际,agentic_rag_knowledge_base.txt,20,0.10363783338730836,True,0.0,n Set。新的独立泛化成绩必须在模型或规则冻结后，用从未参与调参的新 Holdout 只测试一次。同样的原则也适用于 Retrieval Evaluation：Gold Chunk 应该先标注，再运行正式检索评测，避免用模型自己的检索结果反向定义正确答案。---  ## 39.项目状态  README 标记当前项目状态为 All Phases Complete。项目已经完成基础 RAG、Vue 前端、知识图谱融合、Agent 工具调用
39,当前资料明确没有提供哪些生产环境事实？请举至少三类。,vector,agentic_rag_knowledge_base.txt,营业收入|付费用户|日活用户|服务器账单|GPU 型号|云服务商,19,True,101.452,5,,1.0,True,1.0,True,True,1.0,True,True,1.0,True,agentic_rag_knowledge_base.txt,19,0.08744084447433909,True,1.0,。对于知识库没有提供的信息，还需要评测 Safe Refusal，确认系统不会生成不存在的项目数据。---  ## 37.当前未提供的生产信息  当前 README 和项目资料没有提供以下生产事实：  - 2025 年营业收入 - 当前付费用户数量 - 上线后的日活用户数 - 生产环境每秒查询次数峰值 - 生产环境每月服务器账单 - 实际线上 GPU 型号 - 最终部署的具体云服务商 - 中间信息丢失的准确概率 - 多轮执行固定增加的毫,agentic_rag_knowledge_base.txt,10,-0.04413120697400941,True,0.5,路线会提供图谱关系证据；HYBRID 会同时提供文本和图谱信息。最终回答生成需要关注正确性与忠实性。回答不能因为模型“知道一些通用常识”就脱离当前检索证据随意补充项目事实。---  ## 18.Safe Refusal  当知识库中没有足够证据时，系统应该避免编造答案。Safe Refusal 的目标是区分“没有检索到答案”和“答案就是否定”。如果项目文档没有提供某个事实，例如真实营业收入、付费用户数、线上 QPS、生产环境月账单或实际,agentic_rag_knowledge_base.txt,16,-0.1398104269913505,True,0.0,---  ## 30.Agent 工具调用  Agent 模式允许模型根据任务判断是否需要调用工具。README 明确提到的 Agent 能力包括：检索知识库、联网搜索以及生成可下载的报告文件。Agent 工具调用与普通 RAG 的区别是，普通 RAG 主要围绕知识库证据回答，而 Agent 模式可以根据任务决定是否执行额外动作。---  ## 31.联网搜索  README 表明 Agent 模式支持联网搜索。SERPER_API_K,agentic_rag_knowledge_base.txt,4,-0.15520724377161987,True,0.0,e + chunk_index 对结果去重。这两层机制分别解决“入库重复”和“检索结果重复”的问题。---  ## 6.基础 RAG 问答流程  项目第一阶段实现的是基础 RAG：文档解析、文本切块、向量化、向量检索和带引用回答。用户提交问题后，系统会根据问题检索相关知识库片段。检索结果作为上下文证据提供给大语言模型，大语言模型基于这些证据组织最终回答。回答需要尽可能保持与检索证据一致，并提供来源信息。RAG 的价值在于让回答不仅依赖模,agentic_rag_knowledge_base.txt,18,-0.16876122179734776,True,0.0,判断关系类型是否命中；Triple Hit Rate 判断主体、关系、客体组成的完整三元组是否正确。对于图谱问题，Triple Hit Rate 比只检查文本相似度更能反映真正的结构化检索能力。---  ## 35.Query Rewrite Evaluation  Query Rewrite 可以通过“改写前检索”和“改写后检索”的差异评估。例如，可以比较原始查询的 Hit@3 与 rewritten query 的 Hit@3，并计
40,如果用户追问项目真实 GPU 型号或云服务商，系统应该怎样回答？,vector,agentic_rag_knowledge_base.txt,GPU 型号|云服务商|未提供|不应该生成,19,True,84.307,5,,0.25,True,0.5,False,True,0.5,False,True,0.75,True,agentic_rag_knowledge_base.txt,10,0.14584629357175705,True,0.5,路线会提供图谱关系证据；HYBRID 会同时提供文本和图谱信息。最终回答生成需要关注正确性与忠实性。回答不能因为模型“知道一些通用常识”就脱离当前检索证据随意补充项目事实。---  ## 18.Safe Refusal  当知识库中没有足够证据时，系统应该避免编造答案。Safe Refusal 的目标是区分“没有检索到答案”和“答案就是否定”。如果项目文档没有提供某个事实，例如真实营业收入、付费用户数、线上 QPS、生产环境月账单或实际,agentic_rag_knowledge_base.txt,0,0.12729413323436412,True,0.5,# Agentic RAG Platform 检索评测知识库  > 用途：用于本项目的向量检索（Vector Retrieval）与后续 RAG 评测。> 原则：只记录 README 与当前项目已经实现、已经验证的功能；未提供的信息明确标记为“未提供”，不编造生产数据、用户规模、收入、云厂商、GPU 型号等事实。---  ## 1.项目定位  Agentic RAG Platform 是一个融合 RAG 检索、知识图谱和 Agent 工,agentic_rag_knowledge_base.txt,11,0.1010666236199893,True,0.0,E 提供流式响应。SSE 让前端可以逐步接收回答内容和流程状态，而不是等待整个回答完成后一次性返回。当前前端还可以展示 Router、Vector/Graph Retrieval、Context Judge、Query Rewrite 和回答生成等流程信息，使用户能够看到一次问题处理经过了哪些步骤。---  ## 20.前端技术栈  前端使用 Vue 3、Vite、Pinia 和 ECharts。Vue 3 负责界面组件，Vite 负责,agentic_rag_knowledge_base.txt,19,0.05203804425066483,True,0.75,。对于知识库没有提供的信息，还需要评测 Safe Refusal，确认系统不会生成不存在的项目数据。---  ## 37.当前未提供的生产信息  当前 README 和项目资料没有提供以下生产事实：  - 2025 年营业收入 - 当前付费用户数量 - 上线后的日活用户数 - 生产环境每秒查询次数峰值 - 生产环境每月服务器账单 - 实际线上 GPU 型号 - 最终部署的具体云服务商 - 中间信息丢失的准确概率 - 多轮执行固定增加的毫,agentic_rag_knowledge_base.txt,13,0.029911672310693027,True,0.0,ackend 和 neo4j。前端和后端分别有自己的 Dockerfile，前端还提供 nginx.conf 作为生产环境反向代理配置。Docker Compose 的目标是降低本地部署成本，使前端、后端和 Neo4j 可以以统一方式启动。---  ## 25.Docker 启动流程  推荐部署方式是先安装 Docker Desktop，然后克隆项目仓库。进入 agentic-rag-platform 目录后，需要复制 .env.exa
41,Retrieval Evaluation 为什么必须先标注 Gold Chunk 再运行正式评测？,vector,agentic_rag_knowledge_base.txt,Gold Chunk|先标注|正式检索评测|避免用模型自己的检索结果反向定义正确答案,20,True,119.883,5,,0.5,True,0.25,False,True,1.0,True,True,1.0,True,agentic_rag_knowledge_base.txt,17,0.4122900079051828,True,0.25,答评测可以检查最终答案是否忠实于检索到的片段，以及引用来源是否与实际证据一致。---  ## 33.Retrieval Evaluation  Vector Retrieval 的核心评测指标可以包括 Hit@1、Hit@3、Hit@5 和 MRR。Hit@K 判断正确的 Gold Chunk 是否出现在前 K 个结果中。MRR 根据第一个正确结果的位置计算倒数排名，再对所有问题取平均。为了让这些指标有意义，知识库必须包含多个真实 ch,agentic_rag_knowledge_base.txt,20,0.3001886966588013,True,1.0,n Set。新的独立泛化成绩必须在模型或规则冻结后，用从未参与调参的新 Holdout 只测试一次。同样的原则也适用于 Retrieval Evaluation：Gold Chunk 应该先标注，再运行正式检索评测，避免用模型自己的检索结果反向定义正确答案。---  ## 39.项目状态  README 标记当前项目状态为 All Phases Complete。项目已经完成基础 RAG、Vue 前端、知识图谱融合、Agent 工具调用,agentic_rag_knowledge_base.txt,18,0.2023113184074854,True,0.25,判断关系类型是否命中；Triple Hit Rate 判断主体、关系、客体组成的完整三元组是否正确。对于图谱问题，Triple Hit Rate 比只检查文本相似度更能反映真正的结构化检索能力。---  ## 35.Query Rewrite Evaluation  Query Rewrite 可以通过“改写前检索”和“改写后检索”的差异评估。例如，可以比较原始查询的 Hit@3 与 rewritten query 的 Hit@3，并计,agentic_rag_knowledge_base.txt,6,0.03933146980923774,True,0.0,Parser 用于识别用户真正想使用哪种证据，而不是只看问题中是否出现“文档”“图谱”等单个关键词。例如，“只根据 README 回答”应该路由到 VECTOR；“只沿 Neo4j 关系查”应该路由到 GRAPH；“先查 README，再沿 Neo4j 验证”则应该路由到 HYBRID。双证据表达还包括“文档内容与关系路径两个角度”“文字证据负责说明功能，图谱证据负责说明上下游”“别只看文档，也别只看图谱，两边都用”等自然语言形式。--,agentic_rag_knowledge_base.txt,19,0.022956415361153337,True,0.0,。对于知识库没有提供的信息，还需要评测 Safe Refusal，确认系统不会生成不存在的项目数据。---  ## 37.当前未提供的生产信息  当前 README 和项目资料没有提供以下生产事实：  - 2025 年营业收入 - 当前付费用户数量 - 上线后的日活用户数 - 生产环境每秒查询次数峰值 - 生产环境每月服务器账单 - 实际线上 GPU 型号 - 最终部署的具体云服务商 - 中间信息丢失的准确概率 - 多轮执行固定增加的毫
